the_geom,Location or Partner,Borough,On Street,From Street,To Street,Type,Open Date,Start Time,End Time,Day Of Week,SegmentID,NHoodName,Length In Miles,Shape Length,Monday_Start,Monday_End,Tuesday_Start,Tuesday_End,Wednesday_Start,Wednesday_End,Thursday_Start,Thursday_End,Friday_Start,Friday_End,Saturday_Start,Saturday_End,Sunday_Start,Sunday_End
"MULTILINESTRING ((-73.92194972048301 40.810405598209634, -73.91843164682528 40.80892366216631))",Mott Haven,Bronx,E 140th Street,Brook Ave,Willis Ave,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,69926,Mott Haven,0.21089820295,1113.54251157,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.92194972048301 40.810405598209634, -73.91843164682528 40.80892366216631))",Mott Haven,Bronx,E 140th Street,Brook Ave,Willis Ave,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,69926,Mott Haven,0.21089820295,1113.54251157,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.92194972048301 40.810405598209634, -73.91843164682528 40.80892366216631))",Mott Haven,Bronx,E 140th Street,Brook Ave,Willis Ave,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,69926,Mott Haven,0.21089820295,1113.54251157,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.89683162928743 40.86467556999942, -73.89599893298426 40.86583404984811))",Fordham Heights,Bronx,Creston Ave,Fordham Road,Kingsbridge Rd,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,79923,Fordham,0.0910662990787,480.830059115,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.90515655601476 40.84104021254815, -73.90503176737371 40.842262944518744))",Claremont Park,Bronx,Clay Ave,173rd St,Claremont Parkway,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,113473,Claremont,0.0846255938003,446.823135253,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.9050151494284 40.84240469837484, -73.90493735828663 40.84337489449606))",Claremont Park,Bronx,Clay Ave,173rd St,Claremont Parkway,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,78192,Claremont,0.0670707526414,354.133573945,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.90249948568257 40.886078942208606, -73.9031558850238 40.8865113681914))",Kingsbridge,Bronx,W 238th Street,Tibbett Ave,Irwin Ave,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,80958,Kingsbridge,0.0455191023901,240.340860631,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.90249948568257 40.886078942208606, -73.9031558850238 40.8865113681914))",Kingsbridge,Bronx,W 238th Street,Tibbett Ave,Irwin Ave,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,80958,Kingsbridge,0.0455191023901,240.340860631,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87559240332664 40.87746109394587, -73.875509706846 40.87759104396061, -73.87544597449507 40.8777307311458, -73.87544590331645 40.877730893005904, -73.87544585490157 40.877731064222544, -73.8754037353683 40.87787808656785, -73.87540372369605 40.877878140351235, -73.87540371202272 40.87787819468364, -73.87538506276334 40.87802960971074, -73.87538503847536 40.87802983474936, -73.87538505038212 40.878030041712194, -73.8753908264978 40.87818260843158, -73.87539082632908 40.878182698457344, -73.87539085000908 40.87818279784075, -73.87542091602386 40.87833325650463, -73.87542092780488 40.878333337760296, -73.87542096271252 40.878333427823954, -73.87547410297826 40.87847833800106, -73.87547416196301 40.87847850878464, -73.87547424482973 40.87847867135984, -73.87554834065992 40.87861520205346, -73.8755484113005 40.878615328111, -73.87554849425285 40.87861544512438, -73.87564080937523 40.878741486794176))",Williamsbridge Oval,Bronx,Reservoir Oval East,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,108835,Norwood,0.092716673612,489.544036687,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87800756863471 40.84448429633467, -73.87733907224897 40.84399175519118))",River Park,Bronx,Bronx Park S,Boston Road,Bryant Ave,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,79309,West Farms,0.0488081933196,257.707260738,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.91231477746518 40.83811181622599, -73.91226623362935 40.83819425541285))",Grant Park,Bronx,Grant Ave,E 170th St,E 169th St,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,174351,Claremont,0.00623152157919,32.9024339335,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.91862315167045 40.84695411375607, -73.91764395192882 40.84772946324095))",Morris Heights,Bronx,Nelson Ave,Featherbed Ln,Macombs Rd,Full Block,06/25/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,71878,Morris Heights,0.0741288221238,391.400180803,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.91945931703351 40.84631127979448, -73.91862315167045 40.84695411375607))",Morris Heights,Bronx,Nelson Ave,Featherbed Ln,Macombs Rd,Full Block,06/25/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,113088,Morris Heights,0.0623486304067,329.200768547,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.91945931703351 40.84631127979448, -73.91862315167045 40.84695411375607))",Morris Heights,Bronx,Nelson Ave,Featherbed Ln,Macombs Rd,Full Block,06/25/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,113088,Morris Heights,0.0623486304067,329.200768547,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.89803939262657 40.8628316834804, -73.89749521613129 40.863669404623046))",Fordham Heights,Bronx,Creston Ave,Fordham Road,Kingsbridge Rd,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,79913,Fordham,0.0644529970409,340.311824389,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.89749521613129 40.863669404623046, -73.89683162928743 40.86467556999942))",Fordham Heights,Bronx,Creston Ave,Fordham Road,Kingsbridge Rd,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,79916,Fordham,0.0776455394817,409.968448476,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.90562221588874 40.83293754709591, -73.90503038462808 40.83273812412264))",Claremont,Bronx,E 169th Street,3rd Avenue,Webster Avenue,Full Block,07/24/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,9002742,Morrisania,0.033933663125,179.169741314,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.91069267586906 40.808809092558796, -73.91046697144957 40.80938545236894))",St. Mary's Park,Bronx,Jackson Ave,E 143rd St,E 147th St,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,120959,Mott Haven,0.041493696242,219.086716168,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87817546969754 40.8426176960765, -73.87733907224897 40.84399175519118))",River Park,Bronx,Boston Road,E 180th Street,Bronx Park S,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,108014,West Farms,0.104454879082,551.521761581,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.90765153734897 40.83358385891042, -73.90734620076898 40.8334797598184))",Claremont,Bronx,E 169th Street,3rd Avenue,Webster Avenue,Full Block,07/24/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,9002448,Morrisania,0.0175409590057,92.6162635499,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.90765153734897 40.83358385891042, -73.90734620076898 40.8334797598184))",Claremont,Bronx,E 169th Street,3rd Avenue,Webster Avenue,Full Block,07/24/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,9002448,Morrisania,0.0175409590057,92.6162635499,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.91764395192882 40.84772946324095, -73.9161418763472 40.848878093544705))",Morris Heights,Bronx,Nelson Ave,Featherbed Ln,Macombs Rd,Full Block,06/25/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,72061,Morris Heights,0.111699420868,589.772942203,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.89810726555416 40.86273639942418, -73.89803939262657 40.8628316834804))",Fordham Heights,Bronx,Creston Ave,Fordham Road,Kingsbridge Rd,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,113561,Fordham,0.00747479617803,39.4669237988,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87941366404371 40.876890476431534, -73.87935584214884 40.87677199289448, -73.87927806011679 40.87665659489237, -73.87918072797281 40.87654713784481, -73.87906519385744 40.876446396354126, -73.87893368288452 40.87635687586127, -73.87878920487508 40.876280641836644, -73.87863526912173 40.87621908454196, -73.87847570576588 40.87617291994714, -73.87831425220963 40.876142151421))",Williamsbridge Oval,Bronx,Reservoir Oval East,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,188251,Norwood,0.0812360533722,428.926361818,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87941366404371 40.876890476431534, -73.87935584214884 40.87677199289448, -73.87927806011679 40.87665659489237, -73.87918072797281 40.87654713784481, -73.87906519385744 40.876446396354126, -73.87893368288452 40.87635687586127, -73.87878920487508 40.876280641836644, -73.87863526912173 40.87621908454196, -73.87847570576588 40.87617291994714, -73.87831425220963 40.876142151421))",Williamsbridge Oval,Bronx,Reservoir Oval East,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,188251,Norwood,0.0812360533722,428.926361818,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87941366404371 40.876890476431534, -73.87935584214884 40.87677199289448, -73.87927806011679 40.87665659489237, -73.87918072797281 40.87654713784481, -73.87906519385744 40.876446396354126, -73.87893368288452 40.87635687586127, -73.87878920487508 40.876280641836644, -73.87863526912173 40.87621908454196, -73.87847570576588 40.87617291994714, -73.87831425220963 40.876142151421))",Williamsbridge Oval,Bronx,Reservoir Oval East,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,188251,Norwood,0.0812360533722,428.926361818,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87941366404371 40.876890476431534, -73.87935584214884 40.87677199289448, -73.87927806011679 40.87665659489237, -73.87918072797281 40.87654713784481, -73.87906519385744 40.876446396354126, -73.87893368288452 40.87635687586127, -73.87878920487508 40.876280641836644, -73.87863526912173 40.87621908454196, -73.87847570576588 40.87617291994714, -73.87831425220963 40.876142151421))",Williamsbridge Oval,Bronx,Reservoir Oval East,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,188251,Norwood,0.0812360533722,428.926361818,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87941366404371 40.876890476431534, -73.87935584214884 40.87677199289448, -73.87927806011679 40.87665659489237, -73.87918072797281 40.87654713784481, -73.87906519385744 40.876446396354126, -73.87893368288452 40.87635687586127, -73.87878920487508 40.876280641836644, -73.87863526912173 40.87621908454196, -73.87847570576588 40.87617291994714, -73.87831425220963 40.876142151421))",Williamsbridge Oval,Bronx,Reservoir Oval East,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,188251,Norwood,0.0812360533722,428.926361818,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.89841038389145 40.862296966306744, -73.89810726555416 40.86273639942418))",Fordham Heights,Bronx,Creston Ave,Fordham Road,Kingsbridge Rd,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,113560,Fordham,0.0342288036001,180.728083016,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87768627797381 40.878993891571504, -73.87756184621372 40.879052939596356, -73.87756170360508 40.879053011081574, -73.87756156102778 40.87905306554964, -73.8774285939884 40.87910161361069, -73.87742849917882 40.87910164946547, -73.87742840438503 40.8791016765373, -73.87728924134538 40.879138781820416, -73.87728903946409 40.87913883540174, -73.87728881447164 40.87913887139246, -73.87714590105313 40.879163978207934))",Williamsbridge Oval,Bronx,Reservoir Oval West,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,80663,Norwood,0.0308732883936,163.010962689,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87973061083547 40.876865494505125, -73.87941366404371 40.876890476431534))",Williamsbridge Oval,Bronx,Reservoir Oval East,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,80576,Norwood,0.016689663032,88.1214208401,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.89131290589397 40.85151377945486, -73.89049918394866 40.85122334001446))",Quarry Ballfields,Bronx,Oak Tree Place,Hughes Ave,Quarry Pl,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,78855,Belmont,0.0471112366374,248.747329466,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.91379351968442 40.835600309248285, -73.91231477746518 40.83811181622599))",Grant Park,Bronx,Grant Ave,E 170th St,E 169th St,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,174350,Concourse,0.18984058921,1002.35831103,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.91379351968442 40.835600309248285, -73.91231477746518 40.83811181622599))",Grant Park,Bronx,Grant Ave,E 170th St,E 169th St,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,174350,Concourse,0.18984058921,1002.35831103,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87564080937523 40.878741486794176, -73.87575173265192 40.87883958850944, -73.87587610245606 40.878928465393436, -73.87601180002726 40.879006593469335))",Williamsbridge Oval,Bronx,Reservoir Oval West,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,80669,Norwood,0.0267875507274,141.438267808,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87831425220963 40.876142151421, -73.87813006763363 40.876105189691955, -73.87793477095197 40.87608534390527, -73.87773253461371 40.87608473348685, -73.87752837427293 40.876104697095684, -73.8773277580665 40.876145519395024, -73.8771361446201 40.876206377317, -73.87695855558212 40.87628538626365, -73.8767990654955 40.87637975819708, -73.87666056250816 40.87648614720268, -73.87654464374776 40.8766009073654))",Williamsbridge Oval,Bronx,Reservoir Oval East,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,188252,Norwood,0.105103262639,554.945226711,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.9056073947219 40.83984361939942, -73.9054802628893 40.84005259169716, -73.90536832377093 40.84026689007307, -73.90527212348726 40.840485559036786, -73.90519207996647 40.84070758178084))",Claremont Park,Bronx,Clay Ave,173rd St,Claremont Parkway,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,113472,Claremont,0.0635857936999,335.732990725,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.90519207996647 40.84070758178084, -73.90515655601476 40.84104021254815))",Claremont Park,Bronx,Clay Ave,173rd St,Claremont Parkway,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,113471,Claremont,0.0230279911757,121.587793436,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.90503176737371 40.842262944518744, -73.9050151494284 40.84240469837484))",Claremont Park,Bronx,Clay Ave,173rd St,Claremont Parkway,Full Block,05/14/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,78191,Claremont,0.00982017434613,51.8505205489,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.90734620076898 40.8334797598184, -73.9070758437741 40.833429752375224))",Claremont,Bronx,E 169th Street,3rd Avenue,Webster Avenue,Full Block,07/24/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,72286,Morrisania,0.0145835775819,77.0012896506,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
"MULTILINESTRING ((-73.87934612923928 40.877763681134915, -73.87768627797381 40.878993891571504))",Williamsbridge Oval,Bronx,Reservoir Oval West,Bainbridge Ave,Reservoir Pl,Full Block,05/02/2020 12:00:00 AM,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,80592,Norwood,0.121506176723,641.552613128,8:00PM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM,8:00AM,8:00PM
